Description,Scenario,Building Type,Climate Zone,Template,EUI,Unmet Hours Occupied Cooling,Unmet Hours Occupied Heating,Exterior Equipment,Interior Equipment,Exterior Lighting,Interior Lighting,Refrigeration,Water Systems,Heat Recovery,Humidification,Heat Rejection,Fans,Pumps,Cooling,Heating,Heat Gain Electric Equipment,Heat Gain Gas Equipment,Heat Gain Lights,Heat Gain People,Heat Gain Infiltration,Heat Gain Ground,Heat Gain Walls,Heat Gain Windows,Heat Gain Roof,Heat Loss Infiltration,Heat Loss Ground,Heat Loss Window,Heat Loss Wall,Heat Loss Roof,Sum of Absolute End Use Errors Divided by EUI of Previous Scenario,Sum of End Use Errors Divided by EUI of Previous Scenario,Largest Contributor to Absolute End Use Error,EUI Error Versus Prototype as Percentage
Hospital ASHRAE 169-2006-4B 90.1-2010,s2 Prototype - loads,Hospital,ASHRAE 169-2006-4B,90.1-2010,105.0688244,549.17,1282.67,2415189.673,8990585.642,157015.3842,3392806.164,0,2081387.44,0,1891776.625,312609.0426,2622354.061,524853.7304,1291950.56,1693588.065,5558440.278,2422847.709,3019733.894,569077.2952,32007.57033,7218.4,2311140.8,513056.7515,550589.2,317057.871,359891.3,210510.6869,2665269,712196.7,2.8805961112444836,-2.130575985944117,Humidification,3.00102616618938
Hospital ASHRAE 169-2006-4B 90.1-2010,s3 Prototype - swh exhaust,Hospital,ASHRAE 169-2006-4B,90.1-2010,104.5049614,551.67,1203.83,2415189.673,8990585.642,157015.3842,3392806.164,0,1944399.431,0,1892364.272,313907.5521,2621823.284,523517.3082,1295751.307,1690583.485,5558440.278,2422847.709,3019733.894,568817.6081,31913.70553,7215.9,2310959.8,513038.4478,550410.2,317196.9632,359888.9,210529.3854,2665568.1,712641.7,0.5814850434532965,0.5366605978393493,Water Systems,2.448260224923682
Hospital ASHRAE 169-2006-4B 90.1-2010,s4 Prototype - setpoints,Hospital,ASHRAE 169-2006-4B,90.1-2010,104.5049614,551.67,1203.83,2415189.673,8990585.642,157015.3842,3392806.164,0,1944399.431,0,1892364.272,313907.5521,2621823.284,523517.3082,1295751.307,1690583.485,5558440.278,2422847.709,3019733.894,568817.6081,31913.70553,7215.9,2310959.8,513038.4478,550410.2,317196.9632,359888.9,210529.3854,2665568.1,712641.7,0.0,0.0,NA,2.448260224923682
Hospital ASHRAE 169-2006-4B 90.1-2010,s5 Prototype - hvac,Hospital,ASHRAE 169-2006-4B,90.1-2010,98.90781574,398.83,12.33,2415189.673,8990585.642,157015.3842,3392806.164,0,1920040.531,0,0,69892.03445,2899002.922,239788.2533,1413925.146,2387996.8,5558440.278,2422847.709,3019733.894,546713.3002,29369.09631,628.1,2302706,513004.8537,541760.3,325089.5716,622534.2,210554.9268,2681185.9,734154.4,14.015541861402497,5.355828427209629,Humidification,-3.0387312768260344
Hospital ASHRAE 169-2006-4B 90.1-2013,s0 Prototype,Hospital,ASHRAE 169-2006-4B,90.1-2013,100.3409233,206.67,207.5,2409929.288,9300540.797,201145.7493,3417534.713,117955.8406,2080705.012,109084.2724,663197.1173,340920.34,2635614.023,506134.3422,1832225.275,617351.2031,5656948.757,2663389.6,3056617.642,566834.8839,7988.307375,976,2305720.8,511518.8628,527489.2,81762.90466,495050.6,213504.0099,2679177.3,645266.9,,,,
Hospital ASHRAE 169-2006-4B 90.1-2013,s1 Prototype - const,Hospital,ASHRAE 169-2006-4B,90.1-2013,100.8856337,125.17,193.17,2409929.288,9300540.797,201145.7493,3385394.234,0,2080449.101,108961.0562,780745.3965,337024.8116,2649433.196,516351.8108,1841608.665,752282.4484,5656948.757,2663389.6,3024473.12,567179.3437,31862.61047,7614,2307979,512478.8485,527985.4,320460.433,335403.1,211865.7852,2673533.3,644116.3,1.8168718668102612,-0.5427812250187903,Heating,0.5428596649160067
Hospital ASHRAE 169-2006-4B 90.1-2013,s2 Prototype - loads,Hospital,ASHRAE 169-2006-4B,90.1-2013,102.3757281,269.83,341.5,2409929.288,9265130.349,157015.3842,3385394.234,0,2080856.662,99975.74985,1061763.695,333622.1482,2642106.57,517403.8878,1824064.57,946471.22,5606876,2663389.6,3024473.12,567566.8937,31868.96747,7714.3,2308167.9,512489.952,528079.3,320320.9768,335401.1,211849.2198,2673107.4,643871.3,2.435845766268322,-1.4770529277663897,Humidification,2.0278912462428966
Hospital ASHRAE 169-2006-4B 90.1-2013,s3 Prototype - swh exhaust,Hospital,ASHRAE 169-2006-4B,90.1-2013,101.7001679,268.5,331.17,2409929.288,9265130.349,157015.3842,3385394.234,0,1943982.392,99691.40471,1061934.302,335148.1337,2609359.489,516086.422,1830386.51,946518.6109,5606876,2663389.6,3024473.12,567352.0108,31790.45174,7713.5,2308023.1,512479.1501,527971.3,320436.6661,335044.4,211860.1022,2673349.2,644130.6,0.7251699403275744,0.6599215156443605,Water Systems,1.354626363100242
Hospital ASHRAE 169-2006-4B 90.1-2013,s4 Prototype - setpoints,Hospital,ASHRAE 169-2006-4B,90.1-2013,101.7001679,268.5,331.17,2409929.288,9265130.349,157015.3842,3385394.234,0,1943982.392,99691.40471,1061934.302,335148.1337,2609359.489,516086.422,1830386.51,946518.6109,5606876,2663389.6,3024473.12,567352.0108,31790.45174,7713.5,2308023.1,512479.1501,527971.3,320436.6661,335044.4,211860.1022,2673349.2,644130.6,0.0,0.0,NA,1.354626363100242
Hospital ASHRAE 169-2006-4B 90.1-2013,s5 Prototype - hvac,Hospital,ASHRAE 169-2006-4B,90.1-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hospital ASHRAE 169-2006-4B DOE Ref 1980-2004,s0 Prototype,Hospital,ASHRAE 169-2006-4B,DOE Ref 1980-2004,214.58301,282.17,93.17,2415189.673,7495603.176,325764.7443,8102234.568,118240.1858,1590892.08,0,1733187.864,659320.5452,7111576.114,1447411.524,4420514.789,16401852.05,4937025.305,386485.725,6247020.829,1358496.052,107933.2076,189.5,2259686.5,464827.8879,506233,738191.4897,1597952.1,351434.1091,2685085.5,647847.6,,,,
Hospital ASHRAE 169-2006-4B DOE Ref 1980-2004,s1 Prototype - const,Hospital,ASHRAE 169-2006-4B,DOE Ref 1980-2004,211.2809559,385.67,288.5,2415189.673,7495603.176,325764.7443,8102234.568,0,1591451.292,0,1965725.317,652913.3015,6788531.604,1401404.481,4233131.345,16052391.88,4937025.305,386485.725,6247020.829,1360471.25,195988.4735,189.5,2255608.4,463192.1808,640822.1,1397802.852,1598057.7,348538.7531,2680152.3,924287.4,2.4384324181263586,1.5388236740637016,Heating,-1.5388236468488303
Hospital ASHRAE 169-2006-4B DOE Ref 1980-2004,s2 Prototype - loads,Hospital,ASHRAE 169-2006-4B,DOE Ref 1980-2004,211.8364592,386.5,288.5,2415189.673,7527791.046,471794.928,8102234.568,0,1591460.77,0,1965715.839,657614.4744,6788474.735,1382959.96,4205445.606,16049832.77,4937025.305,386485.725,6247020.829,1360470.602,195989.6709,189.5,2255607.1,463191.7816,640822.2,1397805.851,1598057.9,348538.9991,2680153,924285.2,0.4540664618605771,-0.26295878391848754,Exterior Lighting,-1.2799479325040664
Hospital ASHRAE 169-2006-4B DOE Ref 1980-2004,s3 Prototype - swh exhaust,Hospital,ASHRAE 169-2006-4B,DOE Ref 1980-2004,210.9997897,387.17,288.5,2415189.673,7527791.046,471794.928,8102234.568,0,1409944.314,0,1965753.751,656145.3579,6790635.758,1381396.062,4196962.643,16038591.66,4937025.305,386485.725,6247020.829,1360473.952,195996.1994,189.5,2255611,463190.9455,640827.6,1397797.964,1598059.2,348537.358,2680143,924270.1,0.40359357781409444,0.39499702247191926,Water Systems,-1.6698527530208396
Hospital ASHRAE 169-2006-4B DOE Ref 1980-2004,s4 Prototype - setpoints,Hospital,ASHRAE 169-2006-4B,DOE Ref 1980-2004,210.9997897,387.17,288.5,2415189.673,7527791.046,471794.928,8102234.568,0,1409944.314,0,1965753.751,656145.3579,6790635.758,1381396.062,4196962.643,16038591.66,4937025.305,386485.725,6247020.829,1360473.952,195996.1994,189.5,2255611,463190.9455,640827.6,1397797.964,1598059.2,348537.358,2680143,924270.1,0.0,0.0,NA,-1.6698527530208396
Hospital ASHRAE 169-2006-4B DOE Ref 1980-2004,s5 Prototype - hvac,Hospital,ASHRAE 169-2006-4B,DOE Ref 1980-2004,128.7133533,2032.33,951.83,2415189.673,7527791.046,471794.928,8102234.568,0,1415109.917,0,0,108942.0998,4353835.855,371961.3507,2991007.53,3326402.096,4937025.305,386485.725,6247020.829,1366067.465,169356.9739,284.7,2230194.1,454688.5572,623417.2,1449549.214,893197.3,357154.7834,2728365.8,972136.7,39.018624528506166,38.99834994486478,Heating,-40.016987691616414
Hospital ASHRAE 169-2006-4B DOE Ref Pre-1980,s0 Prototype,Hospital,ASHRAE 169-2006-4B,DOE Ref Pre-1980,227.5146917,286.67,85.5,2415189.673,7490930.438,325764.7443,8102234.568,118202.2731,1590996.34,0,1735671.145,697896.702,7529572.942,1519493.016,4393672.608,19025172.89,4848831.57,386485.725,6247020.829,1359875.436,108140.3678,189.5,2259814,707111.6214,553990.7,736785.5737,1598023.9,337147.4027,2676078.2,758251.8,,,,
Hospital ASHRAE 169-2006-4B DOE Ref Pre-1980,s1 Prototype - const,Hospital,ASHRAE 169-2006-4B,DOE Ref Pre-1980,230.3809854,395.33,290,2415189.673,7490930.438,325764.7443,8102234.568,0,1590370.781,0,1975013.924,689451.6515,7415133.503,1526563.732,4358707.635,19747646.49,4848831.57,386485.725,6247020.829,1362907.816,197453.7326,189.5,2255473.4,705304.3405,893793.3,1393270.323,1598191.5,332261.6337,2665714.6,1352122.9,2.266937817435219,-1.2598277433332623,Heating,1.2598279603760698
Hospital ASHRAE 169-2006-4B DOE Ref Pre-1980,s2 Prototype - loads,Hospital,ASHRAE 169-2006-4B,DOE Ref Pre-1980,230.9378231,396.33,290,2415189.673,7523118.307,471794.928,8102234.568,0,1590512.953,0,1974994.968,693877.9574,7415076.634,1508232.949,4331164.069,19745276.94,4848831.57,386485.725,6247020.829,1362907.905,197457.0973,189.5,2255473.6,705304.781,893793.4,1393273.816,1598193.5,332261.7219,2665715.1,1352120.2,0.41538225451144806,-0.24168590927640357,Exterior Lighting,1.5045759789938051
Hospital ASHRAE 169-2006-4B DOE Ref Pre-1980,s3 Prototype - swh exhaust,Hospital,ASHRAE 169-2006-4B,DOE Ref Pre-1980,230.1116326,396.83,290,2415189.673,7523118.307,471794.928,8102234.568,0,1409944.314,0,1974976.012,692351.9719,7417218.7,1506669.051,4323003.364,19735438.6,4848831.57,386485.725,6247020.829,1362912.275,197467.6028,189.5,2255479.1,705306.0085,893802.7,1393266.426,1598194.9,332259.8648,2665704.9,1352099.6,0.3654531162218939,0.35777153333219214,Water Systems,1.1414387706550233
Hospital ASHRAE 169-2006-4B DOE Ref Pre-1980,s4 Prototype - setpoints,Hospital,ASHRAE 169-2006-4B,DOE Ref Pre-1980,230.1116326,396.83,290,2415189.673,7523118.307,471794.928,8102234.568,0,1409944.314,0,1974976.012,692351.9719,7417218.7,1506669.051,4323003.364,19735438.6,4848831.57,386485.725,6247020.829,1362912.275,197467.6028,189.5,2255479.1,705306.0085,893802.7,1393266.426,1598194.9,332259.8648,2665704.9,1352099.6,0.0,0.0,NA,1.1414387706550233
Hospital ASHRAE 169-2006-4B DOE Ref Pre-1980,s5 Prototype - hvac,Hospital,ASHRAE 169-2006-4B,DOE Ref Pre-1980,134.8736948,2129.5,977.17,2415189.673,7523118.307,471794.928,8102234.568,0,1415138.351,0,0,117548.2793,4698945.547,407362.3201,3174561.794,4246106.961,4848831.57,386485.725,6247020.829,1369092.714,170695.8879,285.1,2231685.8,696344.4517,865244.7,1441047.494,893202.1,340371.7806,2709471.7,1421001.9,41.406377114291836,41.38768409386546,Heating,-40.718687750572194
Hospital ASHRAE 169-2006-4C 90.1-2004,s0 Prototype,Hospital,ASHRAE 169-2006-4C,90.1-2004,133.4452968,0.67,385.83,2421985.522,9665042.827,247569.8318,3787628.864,108638.7983,2148682.455,0,216746.8191,403514.1826,3090879.02,604792.6263,2338985.177,7192567.087,6247555.65,2422847.709,3362007.148,528062.6415,7123.834378,5118.9,1556099.5,348606.2206,366307.2,165323.8211,441441.1,243895.8219,2310450.4,691981.9,,,,
Hospital ASHRAE 169-2006-4C 90.1-2004,s1 Prototype - const,Hospital,ASHRAE 169-2006-4C,90.1-2004,137.1539901,4.33,456.17,2421985.522,9665042.827,247569.8318,3787628.864,0,2148180.112,0,260128.4087,405807.9001,3152032.181,612792.2028,2370974.005,8050531.144,6247555.65,2422847.709,3362007.148,528226.5286,28299.46811,21429.5,1554941,349355.7778,366918.9,651913.856,282642,242035.6273,2312995.8,690343.5,3.4564834548620333,-2.779156810560225,Heating,2.7791862200721607
Hospital ASHRAE 169-2006-4C 90.1-2004,s2 Prototype - loads,Hospital,ASHRAE 169-2006-4C,90.1-2004,136.9645837,3.83,489.83,2421985.522,9640513.32,240897.1993,3787628.864,0,2148180.112,0,260147.365,403646.877,3146449.538,615995.8247,2375466.658,8036020.064,6201975.157,2422847.709,3362007.148,528344.0346,28339.68403,22013.4,1555104,349363.93,367101.9,651762.5081,281822.6,242024.4237,2312621.6,689802,0.18468351513464507,0.13809771452385114,Interior Equipment,2.6372506070966972
Hospital ASHRAE 169-2006-4C 90.1-2004,s3 Prototype - swh exhaust,Hospital,ASHRAE 169-2006-4C,90.1-2004,136.3317635,2.5,429.33,2421985.522,9640513.32,240897.1993,3787628.864,0,2005381.985,0,260137.8868,404443.0434,3138620.569,614630.968,2379229.492,8030636.462,6201975.157,2422847.709,3362007.148,528278.2946,28267.11953,22027.9,1554928.8,349357.1144,366925.3,652094.4318,281764.9,242036.3526,2313090.2,690448.2,0.48959811784165486,0.4620320758011359,Water Systems,2.1630336693889474
Hospital ASHRAE 169-2006-4C 90.1-2004,s4 Prototype - setpoints,Hospital,ASHRAE 169-2006-4C,90.1-2004,136.3317635,2.5,429.33,2421985.522,9640513.32,240897.1993,3787628.864,0,2005381.985,0,260137.8868,404443.0434,3138620.569,614630.968,2379229.492,8030636.462,6201975.157,2422847.709,3362007.148,528278.2946,28267.11953,22027.9,1554928.8,349357.1144,366925.3,652094.4318,281764.9,242036.3526,2313090.2,690448.2,0.0,0.0,NA,2.1630336693889474
Hospital ASHRAE 169-2006-4C 90.1-2004,s5 Prototype - hvac,Hospital,ASHRAE 169-2006-4C,90.1-2004,111.3188062,949.67,974.33,2421985.522,9640513.32,240897.1993,3787628.864,0,1981212.648,0,0,69493.95126,2327744.066,283264.6246,1373728.221,4757008.823,6201975.157,2422847.709,3362007.148,513478.1241,24318.9803,640.9,1537844.6,346972.5221,354762.6,677578.7008,581627.2,245220.4149,2353188.8,730150.9,18.34712899618287,18.34712899618287,Heating,-16.580944499798957
Hospital ASHRAE 169-2006-4C 90.1-2007,s0 Prototype,Hospital,ASHRAE 169-2006-4C,90.1-2007,123.8926329,0,316.5,2421985.522,8941033.763,247569.8318,3787628.864,108733.58,2148208.547,0,221277.3849,387391.8134,2846446.463,575751.5097,2236744.144,5997293.872,5639681.66,2422847.709,3362007.148,556739.3943,7227.872062,7741.7,1619476.1,349772.8257,358675.6,165832.8394,389081.7,219058.1933,2163542.4,610319.7,,,,
Hospital ASHRAE 169-2006-4C 90.1-2007,s1 Prototype - const,Hospital,ASHRAE 169-2006-4C,90.1-2007,127.0284756,6.33,284,2421985.522,8941033.763,247569.8318,3787628.864,0,2148274.894,0,264715.8435,389325.3603,2896585.989,583864.8243,2267368.115,6729018.167,5639681.66,2422847.709,3362007.148,557898.4784,28609.45797,44437.7,1620843.8,350464.7822,359301.5,653573.4532,225677.3,217510.1522,2160450.5,608781.8,3.257924170604709,-2.5310970134534347,Heating,2.5310969882536005
Hospital ASHRAE 169-2006-4C 90.1-2007,s2 Prototype - loads,Hospital,ASHRAE 169-2006-4C,90.1-2007,126.7893038,5.83,321.5,2421985.522,8915622.786,240897.1993,3787628.864,0,2148161.156,0,264734.7999,386159.6512,2891515.167,589864.5067,2278874.615,6694176.41,5594101.168,2422847.709,3362007.148,558031.0041,28658.97218,45117.5,1620976.1,350473.531,359450.4,653418.5179,224981.9,217499.3454,2160187.7,608357.5,0.3025056282493795,0.18825112644962796,Heating,2.338049351439686
Hospital ASHRAE 169-2006-4C 90.1-2007,s3 Prototype - swh exhaust,Hospital,ASHRAE 169-2006-4C,90.1-2007,126.1632342,6.33,251.17,2421985.522,8915622.786,240897.1993,3787628.864,0,2005713.721,0,264734.7999,386842.0795,2883799.936,588499.65,2282504.755,6690176.622,5594101.168,2422847.709,3362007.148,557957.9269,28575.29151,45150.5,1620827.8,350463.3042,359306.4,653746.15,224967.3,217513.6309,2160516.4,608849.1,0.5220178286517481,0.49384916944151197,Water Systems,1.8327169637541996
Hospital ASHRAE 169-2006-4C 90.1-2007,s4 Prototype - setpoints,Hospital,ASHRAE 169-2006-4C,90.1-2007,126.1632342,6.33,251.17,2421985.522,8915622.786,240897.1993,3787628.864,0,2005713.721,0,264734.7999,386842.0795,2883799.936,588499.65,2282504.755,6690176.622,5594101.168,2422847.709,3362007.148,557957.9269,28575.29151,45150.5,1620827.8,350463.3042,359306.4,653746.15,224967.3,217513.6309,2160516.4,608849.1,0.0,0.0,NA,1.8327169637541996
Hospital ASHRAE 169-2006-4C 90.1-2007,s5 Prototype - hvac,Hospital,ASHRAE 169-2006-4C,90.1-2007,105.0569325,1045.17,122.67,2421985.522,8915622.786,240897.1993,3787628.864,0,1981212.648,0,0,61882.97979,2224612.085,265417.2282,939883.891,4532082.342,5594101.168,2422847.709,3362007.148,541062.1218,24495.76801,640.1,1607670.7,348876.9387,349879.4,679583.821,583230.9,219578.5015,2188214.7,639718.3,16.729396346938188,16.729396346938188,Heating,-15.203244905775183
Hospital ASHRAE 169-2006-4C 90.1-2010,s0 Prototype,Hospital,ASHRAE 169-2006-4C,90.1-2010,98.02734646,6.5,2148.83,2415189.673,9024034.108,200994.0985,3412312.24,108856.7963,2138578.725,0,300458.0271,246214.4533,2162994.494,531583.2319,1078530.579,2053843.874,5606554.274,2422847.709,3039244.222,579659.682,3368.608114,3986.3,1604416.9,342457.2525,355800,97025.95552,442492.1,227276.6283,2193109.8,618519.5,,,,
Hospital ASHRAE 169-2006-4C 90.1-2010,s1 Prototype - const,Hospital,ASHRAE 169-2006-4C,90.1-2010,98.69544972,11.83,1857.67,2415189.673,9024034.108,200994.0985,3393535.983,0,2138256.467,0,312173.0467,245986.9772,2187324.959,533990.6874,1077848.151,2305622.014,5606554.274,2422847.709,3020467.946,580072.4578,13432.1218,16770.2,1605434.4,343331.8847,356338.1,382066.4,286774.4,225660.2537,2190343.6,617077.4,1.7703115167040355,-0.6816281884345957,Heating,0.6815478375441053
Hospital ASHRAE 169-2006-4C 90.1-2010,s2 Prototype - loads,Hospital,ASHRAE 169-2006-4C,90.1-2010,98.87002079,24.67,2041.83,2415189.673,8990585.642,157337.642,3393535.983,0,2138010.035,0,327982.6363,241333.1952,2182026.662,539488.0267,1068218.329,2423397.77,5558440.278,2422847.709,3020467.946,580513.7444,13433.5732,17081.3,1605653,343330.0445,356474.5,381876.8528,286332.4,225640.6922,2189865.6,616660.5,0.9902092488365968,-0.17683871163249354,Heating,0.8596318888870913
Hospital ASHRAE 169-2006-4C 90.1-2010,s3 Prototype - swh exhaust,Hospital,ASHRAE 169-2006-4C,90.1-2010,98.26090591,25.5,1894.67,2415189.673,8990585.642,157337.642,3393535.983,0,1995373.036,0,328191.1561,242337.8813,2180984.063,538132.6482,1070976.477,2417341.218,5558440.278,2422847.709,3020467.946,580239.9095,13371.10933,17080.5,1605464.8,343316.3425,356292.4,382084.4219,286321.7,225660.9693,2190230.3,617189.9,0.6494207674721956,0.6161558151157864,Water Systems,0.23825948414843978
Hospital ASHRAE 169-2006-4C 90.1-2010,s4 Prototype - setpoints,Hospital,ASHRAE 169-2006-4C,90.1-2010,98.26090591,25.5,1894.67,2415189.673,8990585.642,157337.642,3393535.983,0,1995373.036,0,328191.1561,242337.8813,2180984.063,538132.6482,1070976.477,2417341.218,5558440.278,2422847.709,3020467.946,580239.9095,13371.10933,17080.5,1605464.8,343316.3425,356292.4,382084.4219,286321.7,225660.9693,2190230.3,617189.9,0.0,0.0,NA,0.23825948414843978
Hospital ASHRAE 169-2006-4C 90.1-2010,s5 Prototype - hvac,Hospital,ASHRAE 169-2006-4C,90.1-2010,99.9519454,416.33,70.17,2415189.673,8990585.642,157337.642,3393535.983,0,1969364.934,0,0,43817.58547,2394148.133,194937.5471,752765.8351,3826697.885,5558440.278,2422847.709,3020467.946,557089.6832,12003.43957,601.7,1596640.6,343256.1313,348187.3,392850.4447,620988.7,225831.1079,2207000.8,638987.1,11.953846510108034,-1.7210100758539935,Heating,1.9633286113536874
Hospital ASHRAE 169-2006-4C 90.1-2013,s0 Prototype,Hospital,ASHRAE 169-2006-4C,90.1-2013,97.64990716,30.5,568.33,2409929.288,9300540.797,200994.0985,3418321.401,109216.9668,2139090.546,77256.57348,163517.4096,270706.0477,2170501.206,531933.9243,1568324.554,1222134.351,5656948.757,2663389.6,3057397.756,577167.1299,3321.253935,4310.5,1600382.5,341730.1999,351899.3,98253.06591,425982.1,229078.4063,2203233.4,536664.2,,,,
Hospital ASHRAE 169-2006-4C 90.1-2013,s1 Prototype - const,Hospital,ASHRAE 169-2006-4C,90.1-2013,98.17460155,21.17,383.5,2409929.288,9300540.797,200994.0985,3387109.783,0,2138379.683,76991.18468,184966.511,269900.4032,2199447.54,533924.3402,1563054.691,1443914.079,5656948.757,2663389.6,3026193.34,578240.4665,13316.72585,19135.2,1602001.8,342839.9894,352523.1,385717.2412,261138.5,227168.9974,2199155,535310.9,1.787963576833693,-0.5372009396740435,Heating,0.5373219547872177
Hospital ASHRAE 169-2006-4C 90.1-2013,s2 Prototype - loads,Hospital,ASHRAE 169-2006-4C,90.1-2013,98.29995676,23.33,632.5,2409929.288,9265130.349,157337.642,3387109.783,0,2138218.554,72119.40468,195894.8424,265701.5733,2193390.989,539146.8125,1554969.811,1560467.151,5606876,2663389.6,3026193.34,578651.3596,13330.79086,19361.7,1602220.6,342851.7159,352617.7,385538.6912,260887.3,227144.3712,2198690.2,535043.1,0.9917855608962413,-0.12764607013876914,Heating,0.665694027680841
Hospital ASHRAE 169-2006-4C 90.1-2013,s3 Prototype - swh exhaust,Hospital,ASHRAE 169-2006-4C,90.1-2013,97.55810821,19.67,533.67,2409929.288,9265130.349,157337.642,3387109.783,0,1995278.254,72015.1448,195999.1023,266706.2595,2160274.259,537772.4777,1558400.909,1554306.339,5606876,2663389.6,3026193.34,578410.9211,13278.88369,19362.5,1602059.9,342840.1499,352512.6,385722.3236,260851.7,227162.2604,2199015,535354.8,0.7929280113508085,0.7546790159941076,Water Systems,-0.09400823069866115
Hospital ASHRAE 169-2006-4C 90.1-2013,s4 Prototype - setpoints,Hospital,ASHRAE 169-2006-4C,90.1-2013,97.55810821,19.67,533.67,2409929.288,9265130.349,157337.642,3387109.783,0,1995278.254,72015.1448,195999.1023,266706.2595,2160274.259,537772.4777,1558400.909,1554306.339,5606876,2663389.6,3026193.34,578410.9211,13278.88369,19362.5,1602059.9,342840.1499,352512.6,385722.3236,260851.7,227162.2604,2199015,535354.8,0.0,0.0,NA,-0.09400823069866115
Hospital ASHRAE 169-2006-4C 90.1-2013,s5 Prototype - hvac,Hospital,ASHRAE 169-2006-4C,90.1-2013,95.68315684,650.67,23.67,2409929.288,9265130.349,157337.642,3387109.783,0,1966891.132,68707.26305,0,31315.87766,2287006.886,303832.2561,1048769.122,2181429.537,5606876,2663389.6,3026193.34,554918.1721,11880.24,617.8,1591838.2,342650.5508,347006.4,398445.9143,597891.3,227852.5988,2220242.9,549392,8.321267836284841,1.921883184623043,Heating,-2.014083143752987
