name,_id,run_start_time,run_end_time,status,status_message,openstudio_model_articulation_testing_scenario_builder.climate_zone,openstudio_model_articulation_testing_scenario_builder.scenario,openstudio_model_articulation_testing_scenario_builder.template,envelope_and_internal_load_breakdown.electric_equipment_total_heating_energy_annual,envelope_and_internal_load_breakdown.ext_roof_heat_gain,envelope_and_internal_load_breakdown.ext_roof_heat_loss,envelope_and_internal_load_breakdown.ext_wall_heat_gain,envelope_and_internal_load_breakdown.ext_wall_heat_loss,envelope_and_internal_load_breakdown.gas_equipment_total_heating_energy_annual,envelope_and_internal_load_breakdown.ground_heat_gain,envelope_and_internal_load_breakdown.ground_heat_loss,envelope_and_internal_load_breakdown.surface_window_heat_gain_energy_annual,envelope_and_internal_load_breakdown.surface_window_heat_loss_energy_annual,envelope_and_internal_load_breakdown.zone_infiltration_sensible_heat_gain_energy_annual,envelope_and_internal_load_breakdown.zone_infiltration_sensible_heat_loss_energy_annual,envelope_and_internal_load_breakdown.zone_lights_total_heating_energy_annual,envelope_and_internal_load_breakdown.zone_people_sensible_heating_energy_annual,openstudio_model_articulation_testing_scenario_builder.building_type,openstudio_results.annual_peak_electric_demand,openstudio_results.electricity_ip,openstudio_results.end_use_cooling,openstudio_results.end_use_exterior_equipment,openstudio_results.end_use_exterior_lighting,openstudio_results.end_use_fans,openstudio_results.end_use_generators,openstudio_results.end_use_heat_recovery,openstudio_results.end_use_heat_rejection,openstudio_results.end_use_heating,openstudio_results.end_use_humidification,openstudio_results.end_use_interior_equipment,openstudio_results.end_use_interior_lighting,openstudio_results.end_use_pumps,openstudio_results.end_use_refrigeration,openstudio_results.end_use_water_systems,openstudio_results.natural_gas_ip,openstudio_results.total_site_eui,openstudio_results.unmet_hours_during_occupied_cooling,openstudio_results.unmet_hours_during_occupied_heating
DOE Autogenerated 436,6849adf9-eaf6-48f9-a450-e1dc8d63faa9,2019-08-13T15:39:09.921Z,2019-08-13T15:44:27.141Z,completed,completed normal,ASHRAE 169-2006-2A,s1 Prototype - const,90.1-2013,46695.806991703495,64215.4,63277.0,80946.3,73586.6,0.0,2977.1,99291.0,41092.19780265127,17386.055484329576,1546.3546484624244,4352.479398567534,41831.22641521155,19075.383877516182,SmallOffice,16.47919,47407.63938628055,21003.62738614311,0.0,11288.501902931608,16349.845325404722,0.0,0.0,0.0,2151.54486311123,0.0,46698.94951783714,41827.16951942669,0.0,0.0,22558.04746345695,0.11342414798498934,29.421177587351337,18.67,4.33
DOE Autogenerated 386,6879dacf-4fff-4327-b181-d33a2e404e6b,2019-08-13T15:33:08.901Z,2019-08-13T15:38:43.309Z,completed,completed normal,ASHRAE 169-2006-4C,s3 Prototype - swh exhaust,90.1-2010,48441.792012693084,63697.0,87804.0,64514.8,86608.9,0.0,5880.5,66216.7,42751.56994538842,30846.61392477659,270.06509530190505,10525.265419378618,47477.32985412359,20118.851959205647,SmallOffice,16.24693,48573.500452650005,6312.462021286693,0.0,19174.340343938406,17288.184274514908,0.0,0.0,0.0,9629.821942383303,0.0,48442.93301921365,47476.159556494065,9.478171203133172,0.0,35287.23138926481,17.883137773840293,33.37294182327756,3.5,23.33
DOE Autogenerated 255,6957cce6-c64d-4efa-b8e2-e6e3f77731da,2019-08-13T15:16:42.545Z,2019-08-13T15:22:38.626Z,completed,completed normal,ASHRAE 169-2006-2B,s0 Prototype,90.1-2007,50981.18200373395,299871.6,250707.5,62680.6,51753.9,0.0,3556.1,125335.8,71898.74198246867,18268.654934729857,5354.04915545522,38208.709383932866,68456.7196866106,18594.32755009543,SmallOffice,23.23057,67695.75904607221,37931.64115493896,0.0,23581.689953395333,26500.96668396035,0.0,0.0,0.0,720.3410114381211,0.0,50983.08290165334,68460.83060023091,0.0,0.0,22823.43625714468,0.010872093019071091,41.984480365298126,161.33,0.33
DOE Autogenerated 352,69870217-5e9a-4bc9-988f-e184625ae029,2019-08-13T15:27:58.500Z,2019-08-13T15:33:26.098Z,completed,completed normal,ASHRAE 169-2006-2A,s1 Prototype - const,90.1-2010,48441.792012693084,66130.1,65648.7,80456.5,73972.6,0.0,2972.6,109145.9,49098.358111253765,19256.744900107184,1496.5202566703688,4299.6895853398855,49180.26088878725,19108.239847001158,SmallOffice,18.19316,51230.932646458336,22681.26368909768,0.0,11288.501902931608,18397.130305281487,0.0,0.0,0.0,2407.455485595826,0.0,48442.93301921365,49182.23037305803,0.0,0.0,22558.04746345695,0.15392574168155607,31.798437676966934,16.33,7.0
DOE Autogenerated 462,6a5a5460-f60c-4cba-bd56-9c8b0fa1e30c,2019-08-13T15:40:00.794Z,2019-08-13T15:45:14.985Z,completed,completed normal,ASHRAE 169-2006-8A,s2 Prototype - loads,90.1-2013,46695.806991703495,37479.2,91084.8,53132.4,85207.1,0.0,25756.0,45115.1,41346.289834449635,58000.13641103193,12.826101944230752,14913.68901842553,42009.23952566251,20476.99004384189,SmallOffice,18.715919999999997,49983.513010219445,4341.002411034993,0.0,19468.163651235536,18956.342406266347,0.0,0.0,0.0,97994.81206919387,0.0,46698.94951783714,42007.25477228622,0.0,0.0,25145.588201912306,84.06181074869927,46.27560709227817,3.83,35.33
DOE Autogenerated 278,6b08f94f-77df-4932-8d5e-c1201ea37107,2019-08-13T15:17:16.510Z,2019-08-13T15:22:27.938Z,completed,completed normal,ASHRAE 169-2006-6B,s1 Prototype - const,90.1-2007,50981.18200373395,66836.9,108909.9,73403.9,101023.6,0.0,12798.4,64354.1,47977.22200825845,41832.66360707351,397.1641139090007,20904.729613253527,68456.7196866106,20294.9716427319,SmallOffice,22.22185,63135.93826733056,6833.7614374590175,0.0,23543.777268582802,21629.1866855499,0.0,0.0,0.0,35685.314579796395,0.0,50983.08290165334,68460.83060023091,0.0,0.0,24946.546606646512,16.647512310133646,42.17914006828839,3.17,26.67
DOE Autogenerated 75,6b32a215-64dc-4eb7-b7c7-60dfa3f12a71,2019-08-13T14:50:40.509Z,2019-08-13T14:55:56.778Z,completed,completed normal,ASHRAE 169-2006-3B,s5 Prototype - hvac,DOE Ref Pre-1980,84237.9610667569,107508.3,98776.3,110128.4,104622.1,0.0,8040.3,124732.2,96140.9976488597,30320.00514920092,10736.141207622295,55079.70108862157,99875.62056006628,16578.124124775353,SmallOffice,33.813370000000006,107546.69596625,61228.98597224028,0.0,40775.09251587891,80829.8440203197,0.0,0.0,0.0,30709.27469815148,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,25136.110030709173,55.844048555731526,76.84579372294371,361.33,211.33
DOE Autogenerated 498,6bc775fc-deb9-4571-9cc0-6d13648977ae,2019-08-13T15:45:00.393Z,2019-08-13T15:50:03.686Z,completed,completed normal,ASHRAE 169-2006-4C,s5 Prototype - hvac,90.1-2013,46695.806991703495,61687.6,78936.3,64587.2,86652.1,0.0,4268.4,61164.9,42635.31129246411,30354.503876900206,272.2822214882608,10672.513168460295,42163.17760726856,19978.58195346519,SmallOffice,15.73615,46147.70403229723,6682.110698208887,0.0,19174.340343938406,17089.14267924911,0.0,0.0,0.0,7828.969413788001,0.0,46698.94951783714,42158.90551153635,9.478171203133172,0.0,35277.75321806167,17.464315473378488,31.793269720250382,3.83,18.5
DOE Autogenerated 258,6c07fd02-1872-4866-b3a5-8209a7119b5d,2019-08-13T15:16:51.409Z,2019-08-13T15:22:12.396Z,completed,completed normal,ASHRAE 169-2006-4A,s0 Prototype,90.1-2007,50981.18200373395,215396.6,189513.2,40200.4,57971.2,0.0,10564.4,87675.4,47841.09671538978,28810.36546650499,1776.9331244838738,49524.543979673865,68456.7196866106,19516.902204929094,SmallOffice,20.256130000000002,62897.040057088896,16918.535597592712,0.0,23562.733610989068,20833.020304486716,0.0,0.0,0.0,14037.171551840229,0.0,50983.08290165334,68460.83060023091,0.0,0.0,24169.33656798959,4.345376173958103,39.794989369717385,31.67,30.67
DOE Autogenerated 461,6ced2232-22bc-4fd8-a492-0f313ed10f35,2019-08-13T15:39:53.328Z,2019-08-13T15:45:13.234Z,completed,completed normal,ASHRAE 169-2006-7A,s2 Prototype - loads,90.1-2013,46695.806991703495,54587.5,88191.3,62427.6,95119.4,0.0,15841.2,48859.9,46272.766543917256,41279.20931749201,81.72486689930064,26234.665316664956,41055.71970026184,20335.694601910956,SmallOffice,18.6175,50695.27561620278,5658.468208270504,0.0,19212.25302875094,17231.315247296105,0.0,0.0,0.0,52025.68173399799,0.0,46698.94951783714,41059.437651972905,0.0,0.0,24567.419758521184,33.45856675583436,37.51936576219404,2.67,34.0
DOE Autogenerated 411,6d31f82b-5fbd-4ca9-b029-6771d772af45,2019-08-13T15:33:58.547Z,2019-08-13T15:39:46.831Z,completed,completed normal,ASHRAE 169-2006-3B,s5 Prototype - hvac,90.1-2010,48441.792012693084,76281.8,83944.0,93879.9,94654.9,0.0,2585.5,102414.6,53986.26673650475,22137.790929684703,1272.9271913447756,5703.009655298678,48346.542437388605,19276.901602948146,SmallOffice,15.99441,50291.21985880278,15515.766259529006,0.0,19126.949487922742,19126.949487922742,0.0,0.0,0.0,2871.8858745493517,0.0,48442.93301921365,48348.151307182314,9.478171203133172,0.0,34510.02135060788,16.333204188514763,34.156748591955164,11.5,7.83
DOE Autogenerated 164,6d3b18c1-f624-434f-875b-5ae0a2f695a5,2019-08-13T15:01:14.081Z,2019-08-13T15:06:29.973Z,completed,completed normal,ASHRAE 169-2006-5B,s5 Prototype - hvac,DOE Ref 1980-2004,84237.9610667569,71663.6,98075.4,75380.3,103664.0,0.0,14289.3,75216.5,48821.11036915078,56136.1188676997,4868.7902061233235,105067.3923513815,99875.62056006628,17551.824631983858,SmallOffice,28.30771,88489.80780095834,20785.62944847105,0.0,40708.745317456975,56328.77146022044,0.0,0.0,0.0,103416.32599738604,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26102.883493428755,129.5162717479623,78.41685256477662,197.17,327.17
DOE Autogenerated 297,6d5e6f8d-a5e1-477b-a448-e7982cb86c56,2019-08-13T15:22:03.303Z,2019-08-13T15:27:37.203Z,completed,completed normal,ASHRAE 169-2006-2B,s3 Prototype - swh exhaust,90.1-2007,50981.18200373395,80081.1,71397.6,102846.1,79707.2,0.0,4092.2,146259.5,73263.73343392558,17295.90079324524,5306.0691766366635,4614.001727628134,68456.7196866106,18808.780378904623,SmallOffice,23.06001,66789.36420553333,33761.24582556036,0.0,29676.15403700996,25183.50088672484,0.0,0.0,0.0,777.2100386569203,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,34510.02135060788,15.466168697911716,44.230818884760986,50.83,1.67
DOE Autogenerated 61,6e071f63-adbb-4b71-8c84-4a1c6e2e165f,2019-08-13T14:50:33.529Z,2019-08-13T14:55:51.769Z,completed,completed normal,ASHRAE 169-2006-3B,s4 Prototype - setpoints,DOE Ref Pre-1980,84237.9610667569,107508.3,98776.3,110128.4,104622.1,0.0,8040.3,124732.2,96140.9976488597,30320.00514920092,10736.141207622295,55079.70108862157,99875.62056006628,16578.124124775353,SmallOffice,33.813370000000006,107546.69596625,61228.98597224028,0.0,40775.09251587891,80829.8440203197,0.0,0.0,0.0,30709.27469815148,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,25136.110030709173,55.844048555731526,76.84579372294371,361.33,211.33
DOE Autogenerated 404,6e65b872-7103-4ddc-b6a9-7dcd48f38477,2019-08-13T15:33:39.304Z,2019-08-13T15:39:21.760Z,completed,completed normal,ASHRAE 169-2006-6B,s4 Prototype - setpoints,90.1-2010,48441.792012693084,67036.3,108440.6,73604.8,100811.7,0.0,13339.5,58725.0,48068.99389786364,41702.06972336329,226.3645138158009,11636.944278536934,47542.301446175785,20332.263309805458,SmallOffice,18.154139999999998,51595.431785333334,5999.682371583298,0.0,19136.427659125875,19164.862172735273,0.0,0.0,0.0,30481.79858927628,0.0,48442.93301921365,47542.506754915994,9.478171203133172,0.0,35846.44349024966,30.577641273650663,37.55381880697108,3.5,25.67
DOE Autogenerated 128,6f6afe46-317e-45ff-8868-271070eebfde,2019-08-13T15:00:21.982Z,2019-08-13T15:05:32.983Z,completed,completed normal,ASHRAE 169-2006-2A,s3 Prototype - swh exhaust,DOE Ref 1980-2004,84237.9610667569,86637.2,77942.2,80455.7,70177.6,0.0,5285.0,126476.2,40764.67558169614,25030.14434729815,13508.528439108437,44055.14954105843,99875.62056006628,16657.14452025499,SmallOffice,32.37222,99574.65557869167,63029.8385008356,0.0,40784.57068708204,51826.64013873219,0.0,0.0,0.0,22766.567229925884,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,24728.54866897445,47.50113508226794,70.3841251750103,368.17,129.5
DOE Autogenerated 37,70682b2e-c312-40e8-959b-701f08a28302,2019-08-13T14:45:34.459Z,2019-08-13T14:50:43.650Z,completed,completed normal,ASHRAE 169-2006-5A,s2 Prototype - loads,DOE Ref Pre-1980,84237.9610667569,48884.4,95580.0,71962.3,106726.3,0.0,25617.7,65426.3,43548.511559492996,57042.789587723506,3403.22281753846,123157.67591497609,99875.62056006628,17411.739509718158,SmallOffice,29.15089,91522.64063029167,23780.731548661133,0.0,40737.17983106638,63655.39780024239,0.0,0.0,0.0,149319.10913416,0.0,84241.98565344764,99871.48996741425,0.0,0.0,14482.645598387488,163.8064588461427,86.53054460976901,195.5,446.0
DOE Autogenerated 41,7081ab0f-8a3f-45f9-8dc8-592668564ce5,2019-08-13T14:45:35.377Z,2019-08-13T14:50:43.573Z,completed,completed normal,ASHRAE 169-2006-7A,s2 Prototype - loads,DOE Ref Pre-1980,84237.9610667569,37679.4,104807.8,68219.7,122450.7,0.0,36764.7,44068.9,36592.12062106788,81331.91223381899,537.6312209330732,175268.11770959082,99875.62056006628,17901.818151643303,SmallOffice,26.993270000000003,86383.04124064167,10501.813693071555,0.0,40689.78897505071,59447.08978605126,0.0,0.0,0.0,257446.08621950322,0.0,84241.98565344764,99871.48996741425,0.0,0.0,15345.159177872607,272.7899127665047,103.15069341021199,123.33,592.5
DOE Autogenerated 457,70c298a7-fc9b-4d2b-a9c5-3725b1ee34e7,2019-08-13T15:39:43.286Z,2019-08-13T15:45:03.002Z,completed,completed normal,ASHRAE 169-2006-5A,s2 Prototype - loads,90.1-2013,46695.806991703495,61303.4,82576.0,63749.9,87954.1,0.0,11774.3,61898.0,43262.517987956315,34733.434773165514,556.3888516846807,17652.797172153532,41930.46925908477,20036.7067269056,SmallOffice,18.327900000000003,51472.75084690833,10369.119296227691,0.0,19250.165713563474,17041.751823233444,0.0,0.0,0.0,25392.02065319377,0.0,46698.94951783714,41931.42940266115,0.0,0.0,23837.60057587993,8.878280136950956,33.53487113372963,7.67,23.83
DOE Autogenerated 215,713dd26b-65de-42f5-8179-39336f4450c8,2019-08-13T15:11:16.565Z,2019-08-13T15:16:47.312Z,completed,completed normal,ASHRAE 169-2006-3B,s3 Prototype - swh exhaust,90.1-2004,50981.18200373395,107045.0,104570.7,92664.3,95804.0,0.0,2258.7,124915.8,71424.38494301983,23479.915310296674,2110.478531002409,10510.514632131935,68456.7196866106,19157.504038639352,SmallOffice,21.69595,64414.744614333336,25022.371976271577,0.0,29676.15403700996,23543.777268582802,0.0,0.0,0.0,3203.621866659012,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,35239.84053324913,16.328382692546217,42.91471257427815,15.83,7.17
DOE Autogenerated 272,714565b4-f28d-4703-812d-63450f60eded,2019-08-13T15:17:08.534Z,2019-08-13T15:22:23.115Z,completed,completed normal,ASHRAE 169-2006-4A,s1 Prototype - const,90.1-2007,50981.18200373395,69314.3,87730.7,68303.9,86425.3,0.0,7653.4,86461.3,48650.113194849226,28274.963916438395,1053.8608889808977,22094.82796143908,68456.7196866106,19850.16332303591,SmallOffice,20.465919999999997,62782.06708807222,14567.949139215685,0.0,23562.733610989068,18994.255091078878,0.0,0.0,0.0,18690.953612578614,0.0,50983.08290165334,68460.83060023091,0.0,0.0,24188.292910395856,5.234700276629986,39.886289938376535,12.67,21.17
DOE Autogenerated 205,718137cd-3082-4d22-9a9b-b4f75279fef8,2019-08-13T15:06:31.567Z,2019-08-13T15:11:56.016Z,completed,completed normal,ASHRAE 169-2006-5A,s2 Prototype - loads,90.1-2004,50981.18200373395,65423.3,102941.5,60990.3,93775.6,0.0,18238.4,75198.4,53615.8864393605,37863.65006310552,931.9251164298478,31170.518084239673,68456.7196866106,20095.51139534408,SmallOffice,23.92773,70765.69268731667,16406.714352623523,0.0,29751.97940663503,22946.652482785412,0.0,0.0,0.0,51703.42391309146,0.0,50983.08290165334,68460.83060023091,0.0,0.0,24605.332443333715,23.39138461228813,48.137794162477064,8.83,38.33
DOE Autogenerated 195,71846aa9-23de-4dbd-a4cd-1edf872c8b4c,2019-08-13T15:06:17.167Z,2019-08-13T15:11:46.090Z,completed,completed normal,ASHRAE 169-2006-7A,s1 Prototype - const,90.1-2004,50981.18200373395,56101.4,120690.9,60031.0,100233.8,0.0,27581.4,56370.4,49117.62433427119,52386.24294739339,138.64939441975878,46007.118995575336,68456.7196866106,20474.262473474973,SmallOffice,22.55969,68016.65066531111,7648.88416092847,0.0,23534.299097379666,23278.388474895073,0.0,0.0,0.0,112449.02315397195,0.0,50983.08290165334,68460.83060023091,0.0,0.0,25354.10796838124,79.61190918475718,56.649418874644226,2.5,98.67
DOE Autogenerated 167,722a0dfc-3298-49eb-9a1e-327e33cfb551,2019-08-13T15:01:18.320Z,2019-08-13T15:06:38.259Z,completed,completed normal,ASHRAE 169-2006-7A,s5 Prototype - hvac,DOE Ref 1980-2004,84237.9610667569,46813.7,93250.4,63227.1,91280.6,0.0,22935.6,54230.9,41016.10238530586,80649.77768232208,540.9428670354757,177336.6235750852,99875.62056006628,17953.711726279987,SmallOffice,25.09477,83343.60212117778,8805.221047710716,0.0,40689.78897505071,50774.563135184406,0.0,0.0,0.0,206785.26113875644,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,27117.047812164004,233.90159887121408,94.19806972489876,147.33,483.5
DOE Autogenerated 106,727bb2d1-050b-4f48-b582-828784ce718f,2019-08-13T14:55:45.805Z,2019-08-13T15:00:51.673Z,completed,completed normal,ASHRAE 169-2006-4C,s1 Prototype - const,DOE Ref 1980-2004,84237.9610667569,62484.7,93374.1,64565.8,84757.1,0.0,11122.8,67439.0,38172.66380421679,51287.96201473236,2088.8260113235697,103508.73565492313,99875.62056006628,17602.029353360416,SmallOffice,28.04394,84088.50611379722,13326.30871160524,0.0,41163.69753520737,48319.71679357291,0.0,0.0,0.0,79351.24931263093,0.0,84241.98565344764,99871.48996741425,0.0,0.0,14188.82229109036,93.54532005382583,69.1489835197535,186.33,310.83
DOE Autogenerated 178,72cb88c2-4c32-437d-a108-9f658b33a53d,2019-08-13T15:06:01.914Z,2019-08-13T15:11:39.527Z,completed,completed normal,ASHRAE 169-2006-5B,s0 Prototype,90.1-2004,50981.18200373395,235218.1,218552.8,46179.1,68625.6,0.0,12710.6,89027.0,65115.97464094534,37109.10047953875,1525.3524457757678,49103.361014666036,68456.7196866106,19652.07055782371,SmallOffice,23.364919999999998,65089.86437908611,16274.019955779659,0.0,23543.777268582802,26491.488512757216,0.0,0.0,0.0,15932.805792466861,0.0,50983.08290165334,68460.83060023091,0.0,0.0,24425.247190474187,4.002208907826266,41.09386915781171,47.83,23.83
DOE Autogenerated 306,7388809f-ac3f-4ebd-8877-67d1da571bff,2019-08-13T15:22:24.746Z,2019-08-13T15:27:58.435Z,completed,completed normal,ASHRAE 169-2006-6B,s3 Prototype - swh exhaust,90.1-2007,50981.18200373395,66837.0,108909.9,73403.9,101023.6,0.0,12798.4,64354.0,47977.22382291466,41832.65798938141,397.16423275826236,20904.727268898678,68456.7196866106,20294.979002615335,SmallOffice,21.385150000000003,63235.81519228611,6833.7614374590175,0.0,29657.197694603696,21629.1866855499,0.0,0.0,0.0,35685.314579796395,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,36604.697186500314,34.09111224240052,45.412558320613385,3.17,26.67
DOE Autogenerated 334,73de574f-6a14-41db-80a6-2db89afc5628,2019-08-13T15:23:07.390Z,2019-08-13T15:28:32.853Z,completed,completed normal,ASHRAE 169-2006-6B,s5 Prototype - hvac,90.1-2007,50981.18200373395,66837.0,108909.9,73403.9,101023.6,0.0,12798.4,64354.0,47977.22382291466,41832.65798938141,397.16423275826236,20904.727268898678,68456.7196866106,20294.979002615335,SmallOffice,21.385150000000003,63235.81519228611,6833.7614374590175,0.0,29657.197694603696,21629.1866855499,0.0,0.0,0.0,35685.314579796395,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,36604.697186500314,34.09111224240052,45.412558320613385,3.17,26.67
DOE Autogenerated 330,744b713c-7412-4458-876a-74b052da5e6b,2019-08-13T15:22:56.382Z,2019-08-13T15:28:22.601Z,completed,completed normal,ASHRAE 169-2006-4C,s5 Prototype - hvac,90.1-2007,50981.18200373395,63471.5,88311.6,64232.4,86920.9,0.0,5700.7,72866.3,42638.36267921803,31027.536884129753,472.3770466459477,18915.15836855635,68456.7196866106,20063.961343120875,SmallOffice,19.959580000000003,59939.13918318056,7231.844627990611,0.0,29695.11037941623,19269.122055969743,0.0,0.0,0.0,11184.242019697142,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,36036.00691431232,18.332821589926265,40.50299943988551,3.5,30.17
DOE Autogenerated 253,74c1a3b3-96d0-43c0-b7eb-f7f5282f38ae,2019-08-13T15:16:12.639Z,2019-08-13T15:21:31.119Z,completed,completed normal,ASHRAE 169-2006-1A,s0 Prototype,90.1-2007,50981.18200373395,247283.5,189691.4,47106.7,36685.3,0.0,1806.0,128126.0,58160.55712405016,11243.216925580015,2953.9266854969605,36924.09819539291,68456.7196866106,18428.382284124207,SmallOffice,20.8445,67250.29466436389,41874.56037544236,0.0,23600.646295801598,21742.9247399875,0.0,0.0,0.0,75.82536962506538,0.0,50983.08290165334,68460.83060023091,0.0,0.0,22728.65454511335,0.0,41.70541070260413,110.5,0.0
DOE Autogenerated 251,7559854b-7b5f-4673-9f21-e5d6771e9e54,2019-08-13T15:12:07.305Z,2019-08-13T15:17:52.947Z,completed,completed normal,ASHRAE 169-2006-7A,s5 Prototype - hvac,90.1-2004,50981.18200373395,56101.4,120690.8,60031.0,100233.8,0.0,27581.3,56370.3,49117.624022463344,52386.24352226201,138.64939775184467,46007.12421507979,68456.7196866106,20474.265325935994,SmallOffice,23.00188,68023.3186367111,7648.88416092847,0.0,29704.588550619363,23278.388474895073,0.0,0.0,0.0,112439.54498276883,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,37002.78037703191,97.41891242243,59.89145038816348,2.5,99.0
DOE Autogenerated 254,75917452-7db0-4007-befc-6ed827fa4663,2019-08-13T15:16:34.830Z,2019-08-13T15:21:53.847Z,completed,completed normal,ASHRAE 169-2006-2A,s0 Prototype,90.1-2007,50981.18200373395,246520.3,200996.0,47828.5,47465.9,0.0,4491.2,107396.0,47441.6075540015,20832.973391065585,2460.427662254661,41441.28728967899,68456.7196866106,18769.81453951403,SmallOffice,21.60576,64830.973613199996,31031.53251905801,0.0,23591.168124598466,22046.226218487758,0.0,0.0,0.0,2047.2849798767654,0.0,50983.08290165334,68460.83060023091,0.0,0.0,23259.432132488808,0.20309948368882969,40.24287895181888,117.33,4.5
DOE Autogenerated 252,767b06df-2352-4fea-adc2-654a498c050a,2019-08-13T15:12:08.685Z,2019-08-13T15:17:43.235Z,completed,completed normal,ASHRAE 169-2006-8A,s5 Prototype - hvac,90.1-2004,50981.18200373395,36238.6,119885.8,48830.6,100383.3,0.0,38052.6,51219.1,42684.90666812088,65125.674825378235,21.93669728593895,26238.552726684997,68456.7196866106,20611.881114333064,SmallOffice,22.30059,64515.16073674723,5487.861126614107,0.0,29799.370262650697,24889.677579427713,0.0,0.0,0.0,175753.72861969838,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,37609.383334032435,172.85008587611054,71.42460712727684,1.67,88.83
DOE Autogenerated 78,76983eb5-d57d-48d4-bde3-86ed426285ac,2019-08-13T14:50:41.518Z,2019-08-13T14:55:51.176Z,completed,completed normal,ASHRAE 169-2006-4C,s5 Prototype - hvac,DOE Ref Pre-1980,84237.9610667569,53245.2,98257.3,73693.9,101890.5,0.0,19218.1,67734.4,60463.24216394739,44896.12632183449,2045.6427068111475,102141.04363114154,99875.62056006628,17393.905119737577,SmallOffice,31.31109,90876.04667959167,20368.58991553319,0.0,40718.223488660115,64878.08188544656,0.0,0.0,0.0,90440.70962029674,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26112.36166463189,116.5515680469758,77.54002257520104,162.83,370.67
DOE Autogenerated 339,773ed4b2-c48b-4bbf-b0c8-927c38311504,2019-08-13T15:27:37.067Z,2019-08-13T15:33:22.831Z,completed,completed normal,ASHRAE 169-2006-2B,s0 Prototype,90.1-2010,48441.792012693084,300015.4,250479.2,62943.6,51411.5,0.0,3635.7,117739.0,72290.14060644156,17941.988513168682,4246.2019713307445,36617.01050543587,49453.55391784527,18639.263881828134,SmallOffice,20.56557,55769.01240703889,33931.85290721676,0.0,11279.023731728475,24368.378163255387,0.0,0.0,0.0,710.862840234988,0.0,48442.93301921365,49457.0973379489,0.0,0.0,22112.57341690969,0.01144004401286158,34.58741165166814,130.83,0.83
DOE Autogenerated 187,776fbc93-b6ec-4f4e-98e0-e73868999697,2019-08-13T15:06:08.141Z,2019-08-13T15:11:36.131Z,completed,completed normal,ASHRAE 169-2006-3B,s1 Prototype - const,90.1-2004,50981.18200373395,107045.0,104570.7,92664.3,95804.0,0.0,2258.7,124915.8,71424.38492467233,23479.915699681682,2110.478436302334,10510.514700223324,68456.7196866106,19157.501508912912,SmallOffice,21.77741,63943.20147648056,25022.371976271577,0.0,23581.689953395333,23543.777268582802,0.0,0.0,0.0,3203.621866659012,0.0,50983.08290165334,68460.83060023091,0.0,0.0,23572.2117821922,0.1802144744260108,39.68818493090857,15.83,7.0
DOE Autogenerated 313,7a4f5c47-ef46-4fe3-9a17-a9287ccea76a,2019-08-13T15:22:32.646Z,2019-08-13T15:28:07.636Z,completed,completed normal,ASHRAE 169-2006-3B,s4 Prototype - setpoints,90.1-2007,50981.18200373395,76149.0,84250.6,93653.8,94831.2,0.0,2730.6,110106.1,53976.476382672896,22167.702696900073,2252.235638899803,10219.066907021193,68456.7196866106,19232.934019271153,SmallOffice,18.75367,61409.733752594446,17335.575130530575,0.0,29676.15403700996,21126.84361178384,0.0,0.0,0.0,3042.4929562057487,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,35249.31870445227,16.336107316337234,41.05252550407926,11.67,8.17
DOE Autogenerated 29,7acc32d9-3b7a-4a3c-a7a5-51068de6dd29,2019-08-13T14:45:33.795Z,2019-08-13T14:50:39.097Z,completed,completed normal,ASHRAE 169-2006-1A,s2 Prototype - loads,DOE Ref Pre-1980,84237.9610667569,95834.8,52324.2,93227.8,60076.7,0.0,123.7,168492.0,86671.3923405514,9407.687739301215,16123.88434142539,13532.119804718808,99875.62056006628,16139.197345567967,SmallOffice,33.32175,112658.7111111111,96108.65599977037,0.0,40803.52702948831,63380.530835351536,0.0,0.0,0.0,1715.5489877671043,0.0,84241.98565344764,99871.48996741425,0.0,0.0,12293.188050463725,14.00132706036986,72.4099642079001,453.0,35.5
